Time [s],Channel 0,Channel 1
2.973124500,0,1
2.973125000,1,1
2.973125500,0,1
2.973126000,1,1
2.973126500,0,1
2.973127000,1,1
2.973127500,0,0
2.973127750,1,0
2.973128250,0,0
2.973128750,1,0
2.973129250,0,0
2.973129500,0,1
2.973129750,1,1
2.973130250,0,1
2.973130750,1,1
2.973131250,0,0
2.973131750,1,0
2.973132250,0,0
2.973132750,1,0
2.973133250,0,0
2.973133750,1,0
2.973134250,0,1
2.973134750,1,1
2.973135250,0,0
2.973135750,1,0
2.973136250,0,1
2.973136750,1,1
2.973137250,0,1
2.973137750,1,1
2.973138000,0,0
2.973138500,1,0
2.973139000,0,0
2.973139250,0,1
2.973139500,1,1
2.973140000,0,0
2.973140500,1,0
2.973141000,0,0
2.973141500,1,0
2.973142000,0,1
2.973142500,1,1
2.973143000,0,1
2.973143500,1,1
2.973144000,0,1
2.973144500,1,1
2.973145000,0,0
2.973145500,1,0
2.973146000,0,0
2.973146500,1,0
2.973147000,0,0
2.973147500,1,0
2.973148000,0,1
2.973148250,1,1
2.973148750,0,0
2.973149000,0,1
2.973149250,1,1
2.973149750,0,0
2.973150250,1,0
2.973150750,0,0
2.973151250,1,0
2.973151750,0,1
2.973152250,1,1
2.973152750,0,1
2.973153250,1,1
2.973153750,0,0
2.973154250,1,0
2.973154750,0,1
2.973155250,1,1
2.973155750,0,0
2.973156250,1,0
2.973156750,0,1
2.973157250,1,1
2.973157750,0,0
2.973158250,1,0
2.973158500,0,0
2.973159000,1,0
2.973159500,0,0
2.973159750,0,1
2.973160000,1,1
2.973160500,0,1
2.973161000,1,1
2.973161500,0,0
2.973162000,1,0
2.973162500,0,1
2.973163000,1,1
2.973163500,0,0
2.973164000,1,0
2.973164500,0,0
2.973165000,1,0
2.973165500,0,1
2.973166000,1,1
2.973166500,0,1
2.973167000,1,1
2.973167500,0,0
2.973168000,1,0
2.973168500,0,0
2.973168750,1,0
2.973169250,0,0
2.973169500,0,1
2.973169750,1,1
2.973170250,0,1
2.973170750,1,1
2.973171250,0,0
2.973171750,1,0
2.973172250,0,0
2.973172750,1,0
2.973173250,0,1
2.973173750,1,1
2.973174250,0,1
2.973174750,1,1
2.973175250,0,0
2.973175750,1,0
2.973176250,0,0
2.973176750,1,0
2.973177250,0,1
2.973177750,1,1
2.973178250,0,1
2.973178750,1,1
2.973179000,0,0
2.973179500,1,0
2.973180000,0,0
2.973180500,1,0
2.973181000,0,1
2.973181500,1,1
2.973182000,0,1
2.973182500,1,1
2.973183000,0,0
2.973183500,1,0
2.973184000,0,0
2.973184500,1,0
2.973185000,0,1
2.973185500,1,1
2.973186000,0,1
2.973186500,1,1
2.973187000,0,0
2.973187500,1,0
2.973188000,0,0
2.973188500,1,0
2.973189000,0,1
2.973189250,1,1
2.973189750,0,0
2.973190250,1,0
2.973190750,0,1
2.973191250,1,1
2.973191750,0,0
2.973192250,1,0
2.973192750,0,1
2.973193250,1,1
2.973193750,0,1
2.973194250,1,1
2.973194750,0,0
2.973195250,1,0
2.973195750,0,0
2.973196250,1,0
2.973196750,0,1
2.973197250,1,1
2.973197750,0,1
2.973198250,1,1
2.973198750,0,0
2.973199250,1,0
2.973199500,0,0
2.973200000,1,0
2.973200500,0,0
2.973200750,0,1
2.973201000,1,1
2.973201500,0,1
2.973202000,1,1
2.973202500,0,0
2.973203000,1,0
2.973203500,0,0
2.973204000,1,0
2.973204500,0,1
2.973205000,1,1
2.973205500,0,0
2.973206000,1,0
2.973206500,0,1
2.973207000,1,1
2.973207500,0,0
2.973208000,1,0
2.973208500,0,1
2.973209000,1,1
2.973209500,0,0
2.973209750,1,0
2.973210250,0,0
2.973210500,0,1
2.973210750,1,1
2.973211250,0,1
2.973211750,1,1
2.973212250,0,0
2.973212750,1,0
2.973213250,0,0
2.973213750,1,0
2.973214250,0,1
2.973214750,1,1
2.973215250,0,1
2.973215750,1,1
2.973216250,0,0
2.973216750,1,0
2.973217250,0,0
2.973217750,1,0
2.973218250,0,0
2.973218750,1,0
2.973219250,0,1
2.973219750,1,1
2.973220000,0,0
2.973220250,0,1
2.973220500,1,1
2.973221000,0,0
2.973221250,0,1
2.973221500,1,1
2.973222000,0,0
2.973222500,1,0
2.973223000,0,0
2.973223500,1,0
2.973224000,0,0
2.973224500,1,0
2.973225000,0,1
2.973225500,1,1
2.973226000,0,1
2.973226500,1,1
2.973227000,0,1
2.973227500,1,1
2.973228000,0,0
2.973228500,1,0
2.973229000,0,0
2.973229500,1,0
2.973230000,0,1
2.973230250,1,1
2.973230750,0,0
2.973231000,0,1
2.973231250,1,1
2.973231750,0,0
2.973232250,1,0
2.973232750,0,0
2.973233250,1,0
2.973233750,0,0
2.973234250,1,0
2.973234750,0,1
2.973235250,1,1
2.973235750,0,1
2.973236250,1,1
2.973236750,0,0
2.973237250,1,0
2.973237750,0,1
2.973238250,1,1
2.973238750,0,0
2.973239250,1,0
2.973239750,0,1
2.973240250,1,1
2.973240500,0,0
2.973241000,1,0
2.973241500,0,0
2.973241750,0,1
2.973242000,1,1
2.973242500,0,1
2.973243000,1,1
2.973243500,0,0
2.973244000,1,0
2.973244500,0,0
2.973245000,1,0
2.973245500,0,0
2.973246000,1,0
2.973246500,0,1
2.973247000,1,1
2.973247500,0,1
2.973248000,1,1
2.973248500,0,0
2.973249000,1,0
2.973249500,0,0
2.973250000,1,0
2.973250500,0,1
2.973250750,1,1
2.973251250,0,0
2.973251500,0,1
2.973251750,1,1
2.973252250,0,1
2.973252750,1,1
2.973253250,0,0
2.973253750,1,0
2.973254250,0,0
2.973254750,1,0
2.973255250,0,1
2.973255750,1,1
2.973256250,0,0
2.973256750,1,0
2.973257250,0,0
2.973257750,1,0
2.973258250,0,1
2.973258750,1,1
2.973259250,0,1
2.973259750,1,1
2.973260250,0,1
2.973260500,1,1
2.973261000,0,0
2.973261500,1,0
2.973262000,0,0
2.973262500,1,0
2.973263000,0,0
2.973263500,1,0
2.973264000,0,1
2.973264500,1,1
2.973265000,0,1
2.973265500,1,1
2.973266000,0,0
2.973266500,1,0
2.973267000,0,1
2.973267500,1,1
2.973268000,0,0
2.973268500,1,0
2.973269000,0,0
2.973269500,1,0
2.973270000,0,1
2.973270500,1,1
2.973270750,0,0
2.973271000,0,1
2.973271250,1,1
2.973271750,0,0
2.973272250,1,0
2.973272750,0,0
2.973273250,1,0
2.973273750,0,1
2.973274250,1,1
2.973274750,0,1
2.973275250,1,1
2.973275750,0,1
2.973276250,1,1
2.973276750,0,0
2.973277250,1,0
2.973277750,0,0
2.973278250,1,0
2.973278750,0,0
2.973279250,1,0
2.973279750,0,1
2.973280250,1,1
2.973280750,0,1
2.973281000,1,1
2.973281500,0,0
2.973282000,1,0
2.973282500,0,0
2.973283000,1,0
2.973283500,0,1
2.973284000,1,1
2.973284500,0,1
2.973285000,1,1
2.973285500,0,0
2.973286000,1,0
2.973286500,0,0
2.973287000,1,0
2.973287500,0,1
2.973288000,1,1
2.973288500,0,1
2.973289000,1,1
2.973289500,0,0
2.973290000,1,0
2.973290500,0,0
2.973291000,1,0
2.973291250,0,0
2.973291500,0,1
2.973291750,1,1
2.973292250,0,0
2.973292500,0,1
2.973292750,1,1
2.973293250,0,1
2.973293750,1,1
2.973294250,0,0
2.973294750,1,0
2.973295250,0,0
2.973295750,1,0
2.973296250,0,0
2.973296750,1,0
2.973297250,0,1
2.973297750,1,1
2.973298250,0,0
2.973298750,1,0
2.973299250,0,1
2.973299750,1,1
2.973300250,0,0
2.973300750,1,0
2.973301250,0,1
2.973301500,1,1
2.973302000,0,0
2.973302250,0,1
2.973302500,1,1
2.973303000,0,0
2.973303500,1,0
2.973304000,0,0
2.973304500,1,0
2.973305000,0,1
2.973305500,1,1
2.973306000,0,1
2.973306500,1,1
2.973307000,0,0
2.973307500,1,0
2.973308000,0,0
2.973308500,1,0
2.973309000,0,1
2.973309500,1,1
2.973310000,0,1
2.973310500,1,1
2.973311000,0,0
2.973311500,1,0
2.973311750,0,0
2.973312250,1,0
2.973312750,0,0
2.973313000,0,1
2.973313250,1,1
2.973313750,0,1
2.973314250,1,1
2.973314750,0,0
2.973315250,1,0
2.973315750,0,0
2.973316250,1,0
2.973316750,0,1
2.973317250,1,1
2.973317750,0,0
2.973318250,1,0
2.973318750,0,1
2.973319250,1,1
2.973319750,0,0
2.973320250,1,0
2.973320750,0,1
2.973321250,1,1
2.973321750,0,1
2.973322000,1,1
2.973322500,0,0
2.973323000,1,0
2.973323500,0,0
2.973324000,1,0
2.973324500,0,1
2.973325000,1,1
2.973325500,0,1
2.973326000,1,1
2.973326500,0,0
2.973327000,1,0
2.973327500,0,0
2.973328000,1,0
2.973328500,0,1
2.973329000,1,1
2.973329500,0,0
2.973330000,1,0
2.973330500,0,1
2.973331000,1,1
2.973331500,0,1
2.973332000,1,1
2.973332250,0,0
2.973332750,1,0
2.973333250,0,0
2.973333750,1,0
2.973334250,0,1
2.973334750,1,1
2.973335250,0,0
2.973335750,1,0
2.973336250,0,1
2.973336750,1,1
2.973337250,0,0
2.973337750,1,0
2.973338250,0,1
2.973338750,1,1
2.973339250,0,0
2.973339750,1,0
2.973340250,0,1
2.973340750,1,1
2.973341250,0,1
2.973341750,1,1
2.973342250,0,0
2.973342500,1,0
2.973343000,0,0
2.973343500,1,0
2.973344000,0,0
2.973344500,1,0
2.973345000,0,1
2.973345500,1,1
2.973345750,1,0
2.973346000,0,1
2.973346500,1,1
2.973347000,0,1
2.973347500,1,1
2.973348000,0,0
2.973348500,1,0
2.973349000,0,0
2.973349500,1,0
2.973350000,0,1
2.973350500,1,1
2.973351000,0,1
2.973351500,1,1
2.973352000,0,0
2.973352250,1,0
2.973352750,0,0
2.973353250,1,0
2.973353750,0,0
2.973354250,1,0
2.973354750,0,1
2.973355250,1,1
2.973355750,0,1
2.973356250,1,1
2.973356750,0,1
2.973357250,1,1
2.973357750,0,0
2.973358250,1,0
2.973358750,0,0
2.973359250,1,0
2.973359750,0,0
2.973360250,1,0
2.973360750,0,1
2.973361250,1,1
2.973361750,0,1
2.973362250,1,1
2.973362750,0,1
2.973363000,1,1
2.973363500,0,0
2.973364000,1,0
2.973364500,0,0
2.973365000,1,0
2.973365500,0,0
2.973366000,1,0
2.973366500,0,1
2.973367000,1,1
2.973367500,0,1
2.973368000,1,1
2.973368500,0,1
2.973369000,1,1
2.973369500,0,0
2.973370000,1,0
2.973370500,0,0
2.973371000,1,0
2.973371500,0,0
2.973372000,1,0
2.973372500,0,1
2.973372750,1,1
2.973373250,0,0
2.973373500,0,1
2.973373750,1,1
2.973374250,0,0
2.973374750,1,0
2.973375250,0,1
2.973375750,1,1
2.973376250,0,0
2.973376750,1,0
2.973377250,0,0
2.973377750,1,0
2.973378250,0,1
2.973378750,1,1
2.973379250,0,1
2.973379750,1,1
2.973380250,0,1
2.973380750,1,1
2.973381250,0,0
2.973381750,1,0
2.973382250,0,0
2.973382750,1,0
2.973383250,0,1
2.973383500,1,1
2.973384000,0,0
2.973384500,1,0
2.973385000,0,1
2.973385500,1,1
2.973386000,0,0
2.973386500,1,0
2.973387000,0,0
2.973387500,1,0
2.973388000,0,1
2.973388500,1,1
2.973389000,0,1
2.973389500,1,1
2.973390000,0,0
2.973390500,1,0
2.973391000,0,1
2.973391500,1,1
2.973392000,0,0
2.973392500,1,0
2.973393000,0,0
2.973393250,1,0
2.973393750,0,0
2.973394000,0,1
2.973394250,1,1
2.973394750,0,0
2.973395000,0,1
2.973395250,1,1
2.973395750,0,1
2.973396250,1,1
2.973396750,0,0
2.973397250,1,0
2.973397750,0,0
2.973398250,1,0
2.973398750,0,0
2.973399250,1,0
2.973399750,0,1
2.973400250,1,1
2.973400750,0,0
2.973401250,1,0
2.973401750,0,1
2.973402250,1,1
2.973402750,0,1
2.973403250,1,1
2.973403500,0,0
2.973404000,1,0
2.973404500,0,0
2.973405000,1,0
2.973405500,0,1
2.973406000,1,1
2.973406500,0,1
2.973407000,1,1
2.973407500,0,1
2.973408000,1,1
2.973408500,0,0
2.973409000,1,0
2.973409500,0,0
2.973410000,1,0
2.973410500,0,0
2.973411000,1,0
2.973411500,0,1
2.973412000,1,1
2.973412500,0,0
2.973413000,1,0
2.973413500,0,1
2.973413750,1,1
2.973414250,0,0
2.973414500,0,1
2.973414750,1,1
2.973415250,0,0
2.973415750,1,0
2.973416250,0,0
2.973416750,1,0
2.973417250,0,1
2.973417750,1,1
2.973418250,0,0
2.973418750,1,0
2.973419250,0,1
2.973419750,1,1
2.973420250,0,1
2.973420750,1,1
2.973421250,0,0
2.973421750,1,0
2.973422250,0,1
2.973422750,1,1
2.973423250,0,0
2.973423750,1,0
2.973424000,0,0
2.973424250,0,1
2.973424500,1,1
2.973425000,0,0
2.973425500,1,0
2.973426000,0,0
2.973426500,1,0
2.973427000,0,1
2.973427500,1,1
2.973428000,0,1
2.973428500,1,1
2.973429000,0,0
2.973429500,1,0
2.973430000,0,0
2.973430500,1,0
2.973431000,0,1
2.973431500,1,1
2.973432000,0,1
2.973432500,1,1
2.973433000,0,0
2.973433500,1,0
2.973434000,0,0
2.973434250,1,0
2.973434750,0,0
2.973435000,0,1
2.973435250,1,1
2.973435750,0,0
2.973436250,1,0
2.973436750,0,1
2.973437250,1,1
2.973437750,0,1
2.973438250,1,1
2.973438750,0,0
2.973439250,1,0
2.973439750,0,0
2.973440250,1,0
2.973440750,0,1
2.973441250,1,1
2.973441750,0,1
2.973442250,1,1
2.973442750,0,0
2.973443250,1,0
2.973443750,0,0
2.973444250,1,0
2.973444500,0,0
2.973445000,1,0
2.973445500,0,0
2.973445750,0,1
2.973446000,1,1
2.973446500,0,1
2.973447000,1,1
2.973447500,0,1
2.973448000,1,1
2.973448500,0,0
2.973449000,1,0
2.973449500,0,0
2.973450000,1,0
2.973450500,0,1
2.973451000,1,1
2.973451500,0,1
2.973452000,1,1
2.973452500,0,0
2.973453000,1,0
2.973453500,0,0
2.973454000,1,0
2.973454500,0,1
2.973454750,1,1
2.973455250,0,0
2.973455500,0,1
2.973455750,1,1
2.973456250,0,0
2.973456750,1,0
2.973457250,0,0
2.973457750,1,0
2.973458250,0,1
2.973458750,1,1
2.973459250,0,1
2.973459750,1,1
2.973460250,0,0
2.973460750,1,0
2.973461250,0,0
2.973461750,1,0
2.973462250,0,0
2.973462750,1,0
2.973463250,0,1
2.973463750,1,1
2.973464250,0,1
2.973464750,1,1
2.973465000,0,0
2.973465250,0,1
2.973465500,1,1
2.973466000,0,0
2.973466500,1,0
2.973467000,0,0
2.973467500,1,0
2.973468000,0,0
2.973468500,1,0
2.973469000,0,1
2.973469500,1,1
2.973469750,1,0
2.973470000,0,1
2.973470500,1,1
2.973471000,0,1
2.973471500,1,1
2.973472000,0,0
2.973472500,1,0
2.973473000,0,0
2.973473500,1,0
2.973474000,0,1
2.973474500,1,1
2.973475000,0,0
2.973475250,1,0
2.973475750,0,0
2.973476000,0,1
2.973476250,1,1
2.973476750,0,0
2.973477250,1,0
2.973477750,0,1
2.973478250,1,1
2.973478750,0,0
2.973479250,1,0
2.973479750,0,1
2.973480250,1,1
2.973480750,0,1
2.973481250,1,1
2.973481750,0,0
2.973482250,1,0
2.973482750,0,0
2.973483250,1,0
2.973483750,0,0
2.973484250,1,0
2.973484750,0,1
2.973485250,1,1
2.973485500,0,0
2.973485750,0,1
2.973486000,1,1
2.973486500,0,0
2.973487000,1,0
2.973487500,0,0
2.973488000,1,0
2.973488500,0,1
2.973489000,1,1
2.973489500,0,1
2.973490000,1,1
2.973490500,0,1
2.973491000,1,1
2.973491500,0,0
2.973492000,1,0
2.973492500,0,0
2.973493000,1,0
2.973493500,0,1
2.973494000,1,1
2.973494500,0,1
2.973495000,1,1
2.973495500,0,0
2.973495750,1,0
2.973496250,0,0
2.973496750,1,0
2.973497250,0,0
2.973497750,1,0
2.973498250,0,1
2.973498750,1,1
2.973499250,0,1
2.973499750,1,1
2.973500250,0,1
2.973500750,1,1
2.973501250,0,0
2.973501750,1,0
2.973502250,0,0
2.973502750,1,0
2.973503250,0,0
2.973503750,1,0
2.973504250,0,1
2.973504750,1,1
2.973505250,0,0
2.973505500,1,0
2.973506000,0,0
2.973506250,0,1
2.973506500,1,1
2.973507000,0,0
2.973507250,0,1
2.973507500,1,1
2.973508000,0,0
2.973508500,1,0
2.973509000,0,0
2.973509500,1,0
2.973510000,0,1
2.973510500,1,1
2.973511000,0,1
2.973511500,1,1
2.973512000,0,0
2.973512500,1,0
2.973513000,0,1
2.973513500,1,1
2.973514000,0,0
2.973514500,1,0
2.973515000,0,1
2.973515500,1,1
2.973515750,0,0
2.973516250,1,0
2.973516750,0,0
2.973517250,1,0
2.973517750,0,1
2.973518250,1,1
2.973518750,0,1
2.973519250,1,1
2.973519750,0,1
2.973520250,1,1
2.973520750,0,0
2.973521250,1,0
2.973521750,0,0
2.973522250,1,0
2.973522750,0,1
2.973523250,1,1
2.973523750,0,0
2.973524250,1,0
2.973524750,0,0
2.973525250,1,0
2.973525750,0,1
2.973526000,1,1
2.973526500,0,0
2.973526750,0,1
2.973527000,1,1
2.973527500,0,0
2.973528000,1,0
2.973528500,0,0
2.973529000,1,0
2.973529500,0,1
2.973530000,1,1
2.973530500,0,1
2.973531000,1,1
2.973531500,0,0
2.973532000,1,0
2.973532500,0,0
2.973533000,1,0
2.973533500,0,1
2.973534000,1,1
2.973534500,0,1
2.973535000,1,1
2.973535500,0,0
2.973536000,1,0
2.973536250,0,0
2.973536750,1,0
2.973537250,0,0
2.973537500,0,1
2.973537750,1,1
2.973538250,0,1
2.973538750,1,1
2.973539250,0,0
2.973539750,1,0
2.973540250,0,1
2.973540750,1,1
2.973541250,0,0
2.973541750,1,0
2.973542250,0,0
2.973542750,1,0
2.973543250,0,1
2.973543750,1,1
2.973544250,0,1
2.973544750,1,1
2.973545250,0,0
2.973545750,1,0
2.973546250,0,0
2.973546500,1,0
2.973547000,0,0
2.973547250,0,1
2.973547500,1,1
2.973548000,0,0
2.973548250,0,1
2.973548500,1,1
2.973549000,0,0
2.973549500,1,0
2.973550000,0,0
2.973550500,1,0
2.973551000,0,1
2.973551500,1,1
2.973552000,0,1
2.973552500,1,1
2.973553000,0,0
2.973553500,1,0
2.973554000,0,0
2.973554500,1,0
2.973555000,0,1
2.973555500,1,1
2.973556000,0,0
2.973556500,1,0
2.973556750,0,0
2.973557000,0,1
2.973557250,1,1
2.973557750,0,0
2.973558000,0,1
2.973558250,1,1
2.973558750,0,0
2.973559250,1,0
2.973559750,0,0
2.973560250,1,0
2.973560750,0,1
2.973561250,1,1
2.973561750,0,1
2.973562250,1,1
2.973562750,0,0
2.973563250,1,0
2.973563750,0,0
2.973564250,1,0
2.973564750,0,0
2.973565250,1,0
2.973565750,0,1
2.973566250,1,1
2.973566750,0,1
2.973567000,1,1
2.973567500,0,0
2.973567750,0,1
2.973568000,1,1
2.973568500,0,0
2.973569000,1,0
2.973569500,0,1
2.973570000,1,1
2.973570500,0,0
2.973571000,1,0
2.973571500,0,0
2.973572000,1,0
2.973572500,0,1
2.973573000,1,1
2.973573500,0,1
2.973574000,1,1
2.973574500,0,0
2.973575000,1,0
2.973575500,0,0
2.973576000,1,0
2.973576500,0,1
2.973577000,1,1
2.973577250,0,0
2.973577500,0,1
2.973577750,1,1
2.973578250,0,0
2.973578750,1,0
2.973579250,0,0
2.973579750,1,0
2.973580250,0,0
2.973580750,1,0
2.973581250,0,1
2.973581750,1,1
2.973582250,0,1
2.973582750,1,1
2.973583250,0,1
2.973583750,1,1
2.973584250,0,0
2.973584750,1,0
2.973585250,0,0
2.973585750,1,0
2.973586250,0,0
2.973586750,1,0
2.973587250,0,1
2.973587500,1,1
2.973588000,0,0
2.973588250,0,1
2.973588500,1,1
2.973589000,0,1
2.973589500,1,1
2.973590000,0,0
2.973590500,1,0
2.973591000,0,0
2.973591500,1,0
2.973592000,0,1
2.973592500,1,1
2.973593000,0,0
2.973593500,1,0
2.973594000,0,1
2.973594500,1,1
2.973595000,0,1
2.973595500,1,1
2.973596000,0,0
2.973596500,1,0
2.973597000,0,0
2.973597500,1,0
2.973597750,0,0
2.973598250,1,0
2.973598750,0,0
2.973599000,0,1
2.973599250,1,1
2.973599750,0,1
2.973600250,1,1
2.973600750,0,0
2.973601250,1,0
2.973601750,0,1
2.973602250,1,1
2.973602750,0,1
2.973603250,1,1
2.973603750,0,0
2.973604250,1,0
2.973604750,0,0
2.973605250,1,0
2.973605750,0,0
2.973606250,1,0
2.973606750,0,1
2.973607250,1,1
2.973607750,0,1
2.973608000,1,1
2.973608500,0,0
2.973608750,0,1
2.973609000,1,1
2.973609500,0,0
2.973610000,1,0
2.973610500,0,0
2.973611000,1,0
2.973611500,0,0
2.973612000,1,0
2.973612500,0,1
2.973613000,1,1
2.973613500,0,1
2.973614000,1,1
2.973614500,0,1
2.973615000,1,1
2.973615500,0,0
2.973616000,1,0
2.973616500,0,0
2.973617000,1,0
2.973617500,0,0
2.973618000,1,0
2.973618250,0,0
2.973618500,0,1
2.973618750,1,1
2.973619250,0,0
2.973619500,0,1
2.973619750,1,1
2.973620250,0,1
2.973620750,1,1
2.973621250,0,0
2.973621750,1,0
2.973622250,0,0
2.973622750,1,0
2.973623250,0,0
2.973623750,1,0
2.973624250,0,1
2.973624750,1,1
2.973625250,0,1
2.973625750,1,1
2.973626250,0,0
2.973626750,1,0
2.973627250,0,0
2.973627750,1,0
2.973628250,0,1
2.973628500,1,1
2.973629000,0,0
2.973629250,0,1
2.973629500,1,1
2.973630000,0,0
2.973630500,1,0
2.973631000,0,1
2.973631500,1,1
2.973632000,0,0
2.973632500,1,0
2.973633000,0,0
2.973633500,1,0
2.973634000,0,1
2.973634500,1,1
2.973635000,0,1
2.973635500,1,1
2.973636000,0,1
2.973636500,1,1
2.973637000,0,0
2.973637500,1,0
2.973638000,0,0
2.973638250,1,0
2.973638750,0,0
2.973639250,1,0
2.973639750,0,0
2.973640000,0,1
2.973640250,1,1
2.973640750,0,1
2.973641250,1,1
2.973641750,0,0
2.973642250,1,0
2.973642750,0,0
2.973643250,1,0
2.973643750,0,1
2.973644250,1,1
2.973644750,0,1
2.973645250,1,1
2.973645750,0,1
2.973646250,1,1
2.973646750,0,0
2.973647250,1,0
2.973647750,0,0
2.973648250,1,0
2.973648750,0,0
2.973649000,1,0
2.973649500,0,0
2.973649750,0,1
2.973650000,1,1
2.973650500,0,0
2.973651000,1,0
2.973651500,0,1
2.973652000,1,1
2.973652500,0,1
2.973653000,1,1
2.973653500,0,0
2.973654000,1,0
2.973654500,0,0
2.973655000,1,0
2.973655500,0,1
2.973656000,1,1
2.973656500,0,1
2.973657000,1,1
2.973657500,0,0
2.973658000,1,0
2.973658500,0,0
2.973658750,1,0
2.973659250,0,0
2.973659500,0,1
2.973659750,1,1
2.973660250,0,0
2.973660500,0,1
2.973660750,1,1
2.973661250,0,0
2.973661750,1,0
2.973662250,0,0
2.973662750,1,0
2.973663250,0,1
2.973663750,1,1
2.973664250,0,1
2.973664750,1,1
2.973665250,0,1
2.973665750,1,1
2.973666250,0,0
2.973666750,1,0
2.973667250,0,0
2.973667750,1,0
2.973668250,0,0
2.973668750,1,0
2.973669000,0,0
2.973669500,1,0
2.973670000,0,0
2.973670250,0,1
2.973670500,1,1
2.973670750,1,0
2.973671000,0,1
2.973671500,1,1
2.973672000,0,1
2.973672500,1,1
2.973673000,0,0
2.973673500,1,0
2.973674000,0,0
2.973674500,1,0
2.973675000,0,1
2.973675500,1,1
2.973676000,0,1
2.973676500,1,1
2.973677000,0,0
2.973677500,1,0
2.973678000,0,0
2.973678500,1,0
2.973679000,0,1
2.973679250,1,1
2.973679750,0,0
2.973680000,0,1
2.973680250,1,1
2.973680750,0,0
2.973681250,1,0
2.973681750,0,0
2.973682250,1,0
2.973682750,0,1
2.973683250,1,1
2.973683750,0,1
2.973684250,1,1
2.973684750,0,0
2.973685250,1,0
2.973685750,0,0
2.973686250,1,0
2.973686750,0,1
2.973687250,1,1
2.973687750,0,1
2.973688250,1,1
2.973688750,0,0
2.973689250,1,0
2.973689500,0,0
2.973690000,1,0
2.973690500,0,0
2.973691000,1,0
2.973691500,0,1
2.973692000,1,1
2.973692500,0,1
2.973693000,1,1
2.973693500,0,1
2.973694000,1,1
2.973694500,0,0
2.973695000,1,0
2.973695500,0,0
2.973696000,1,0
2.973696500,0,1
2.973697000,1,1
2.973697500,0,1
2.973698000,1,1
2.973698500,0,0
2.973699000,1,0
2.973699500,0,0
2.973699750,1,0
2.973700250,0,0
2.973700500,0,1
2.973700750,1,1
2.973701250,0,0
2.973701750,1,0
2.973702250,0,1
2.973702750,1,1
2.973703250,0,1
2.973703750,1,1
2.973704250,0,0
2.973704750,1,0
2.973705250,0,0
2.973705750,1,0
2.973706250,0,0
2.973706750,1,0
2.973707250,0,1
2.973707750,1,1
2.973708250,0,1
2.973708750,1,1
2.973709250,0,0
2.973709750,1,0
2.973710000,0,0
2.973710250,0,1
2.973710500,1,1
2.973711000,0,0
2.973711250,0,1
2.973711500,1,1
2.973712000,0,0
2.973712500,1,0
2.973713000,0,0
2.973713500,1,0
2.973714000,0,1
2.973714500,1,1
2.973715000,0,1
2.973715500,1,1
2.973716000,0,0
2.973716500,1,0
2.973717000,0,0
2.973717500,1,0
2.973718000,0,0
2.973718500,1,0
2.973719000,0,1
2.973719500,1,0
2.973720000,0,1
2.973720250,1,1
2.973720750,0,0
2.973721250,1,0
2.973721750,0,0
2.973722250,1,0
2.973722750,0,1
2.973723250,1,1
2.973723750,0,1
2.973724250,1,1
2.973724750,0,1
2.973725250,1,1
2.973725750,0,0
2.973726250,1,0
2.973726750,0,1
2.973727250,1,1
2.973727750,0,0
2.973728250,1,0
2.973728750,0,0
2.973729250,1,0
2.973729750,0,1
2.973730250,1,1
2.973730500,0,0
2.973731000,1,0
2.973731500,0,0
2.973732000,1,0
2.973732500,0,1
2.973733000,1,1
2.973733500,0,1
2.973734000,1,1
2.973734500,0,1
2.973735000,1,1
2.973735500,0,0
2.973736000,1,0
2.973736500,0,0
2.973737000,1,0
2.973737500,0,0
2.973738000,1,0
2.973738500,0,1
2.973739000,1,1
2.973739500,0,1
2.973740000,1,1
2.973740500,0,0
2.973740750,1,0
2.973741250,0,0
2.973741750,1,0
2.973742250,0,1
2.973742750,1,1
2.973743250,0,1
2.973743750,1,1
2.973744250,0,1
2.973744750,1,1
2.973745250,0,0
2.973745750,1,0
2.973746250,0,0
2.973746750,1,0
2.973747250,0,0
2.973747750,1,0
2.973748250,0,1
2.973748750,1,1
2.973749250,0,1
2.973749750,1,1
2.973750250,0,1
2.973750750,1,1
2.973751000,0,0
2.973751500,1,0
2.973752000,0,0
2.973752500,1,0
2.973753000,0,0
2.973753500,1,0
2.973754000,0,1
2.973754500,1,1
2.973755000,0,1
2.973755500,1,1
2.973756000,0,0
2.973756500,1,0
2.973757000,0,0
2.973757500,1,0
2.973758000,0,1
2.973758500,1,1
2.973759000,0,1
2.973759500,1,1
2.973760000,0,0
2.973760500,1,0
2.973761000,0,0
2.973761250,1,0
2.973761750,0,0
2.973762000,0,1
2.973762250,1,1
2.973762750,0,1
2.973763250,1,1
2.973763750,0,1
2.973764250,1,1
2.973764750,0,0
2.973765250,1,0
2.973765750,0,0
2.973766250,1,0
2.973766750,0,0
2.973767250,1,0
2.973767750,0,1
2.973768250,1,1
2.973768750,0,0
2.973769250,1,0
2.973769750,0,1
2.973770250,1,1
2.973770750,0,1
2.973771000,1,1
2.973771500,0,0
2.973772000,1,0
2.973772500,0,0
2.973773000,1,0
2.973773500,0,1
2.973774000,1,1
2.973774500,0,1
2.973775000,1,1
2.973775500,0,1
2.973776000,1,1
2.973776500,0,0
2.973777000,1,0
2.973777500,0,0
2.973778000,1,0
2.973778500,0,0
